SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,91 TUM SUDEN Way,Woodside,CA,94062,,3,4,,2770,88732,1950,,,,Sold,,,http://www.redfin.com/CA/Woodside/91-Tum-Suden-Way-94062/home/1887011,MLSListings,,N,Y,37.4533162,-122.2688891
PAST SALE,,Single Family Residential,12160 Skyline Blvd,Redwood City,CA,94062,15500,2,1,,1120,43560,1951,,14,,,,,http://www.redfin.com/CA/Redwood-City/12160-Skyline-Blvd-94062/home/2017409,,,N,Y,37.4692877,-122.3530183
PAST SALE,,Single Family Residential,631 HANDLEY,Redwood City,CA,94062,,4,2,,1900,16800,1948,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/631-Handley-Trl-94062/home/1909697,MLSListings,,N,Y,37.4669502,-122.2700887
PAST SALE,September-14-2015,Single Family Residential,701 W CALIFORNIA Way,WOODSIDE,CA,94062,2390000,5,3,WOODSIDE,3620,15248,1967,1455,660,,Sold,,,http://www.redfin.com/CA/Woodside/701-W-California-Way-94062/home/1050561,MLSListings,ML81486027,N,Y,37.4574009,-122.2756237
PAST SALE,May-29-2014,Single Family Residential,1587 CORDILLERAS Rd,Redwood City,CA,94062,1885000,4,2,Redwood City,2380,10108,1980,1928,792,67,Sold,,,http://www.redfin.com/CA/Redwood-City/1587-Cordilleras-Rd-94062/home/2050593,MLSListings,ML81414065,N,Y,37.4760969,-122.2602044
PAST SALE,,Condo/Co-op,4020 Farm Hill Blvd #2,Redwood City,CA,94061,181000,2,2,,1016,,1973,,178,,,,,http://www.redfin.com/CA/Redwood-City/4020-Farm-Hill-Blvd-94061/unit-2/home/1019449,,,N,Y,37.4511581,-122.2615573
PAST SALE,,Single Family Residential,463 Summit Dr,Emerald Hills,CA,94062,1420000,4,3,,2660,10920,1930,,534,,,,,http://www.redfin.com/CA/Emerald-Hills/463-Summit-Dr-94062/home/1212977,,,N,Y,37.4696405,-122.2632176
PAST SALE,,Single Family Residential,561 Canyon Rd,Redwood City,CA,94062,80000,1,1,,410,5227,1951,,195,,,,,http://www.redfin.com/CA/Redwood-City/561-Canyon-Rd-94062/home/1360532,,,N,Y,37.473633,-122.2604925
PAST SALE,,Single Family Residential,560 Hillside Rd,Redwood City,CA,94062,800000,3,2,,3230,40548,1986,,248,,,,,http://www.redfin.com/CA/Redwood-City/560-Hillside-Rd-94062/home/1416722,,,N,Y,37.471629,-122.262333
PAST SALE,,Single Family Residential,12270 SKYLINE Blvd,Woodside,CA,94062,,2,4,,2660,66211,1976,,,,Sold,,,http://www.redfin.com/CA/Woodside/12270-Skyline-Blvd-94062/home/873364,MLSListings,,N,Y,37.4679239,-122.351223
PAST SALE,,Single Family Residential,390 Summit Dr,Emerald Hills,CA,94062,950000,3,2.5,,2180,25972,1961,,436,,,,,http://www.redfin.com/CA/Emerald-Hills/390-Summit-Dr-94062/home/1315675,,,N,Y,37.4685161,-122.265433
PAST SALE,,Single Family Residential,775 Lakemead Way,Emerald Hills,CA,94062,1650000,5,5,,4230,17249,2001,,390,,,,,http://www.redfin.com/CA/Emerald-Hills/775-Lakemead-Way-94062/home/1250360,,,N,Y,37.4603566,-122.2670946
PAST SALE,,Single Family Residential,Jefferson Ave,Redwood City,CA,,675000,,,,,7934,,,,,,,,http://www.redfin.com/CA/Redwood-City/Jefferson-Ave-Unknown/home/161322609,,,N,Y,37.458812,-122.265245
PAST SALE,,Single Family Residential,928 FAR CREEK Way,Redwood City,CA,94062,,5,6,,6330,58535,2006,,,,Sold,,,http://www.redfin.com/CA/Emerald-Hills/928-Far-Creek-Way-94062/home/2100264,MLSListings,,N,Y,37.4569925,-122.261002
PAST SALE,,Single Family Residential,47 TUM SUDEN,Woodside,CA,94062,,2,3,,2570,22216,1930,,,,Sold,,,http://www.redfin.com/CA/Woodside/47-Tum-Suden-Way-94062/home/1050594,MLSListings,,N,Y,37.4561132,-122.2682466
PAST SALE,,Single Family Residential,42 Niner Ct,Emerald Hills,CA,94062,625000,4,3,,3190,18600,1989,,196,,,,,http://www.redfin.com/CA/Emerald-Hills/42-Niner-Ct-94062/home/1258528,,,N,Y,37.4702652,-122.2717248
PAST SALE,,Single Family Residential,76 Springdale Way,Emerald Hills,CA,94062,195000,3,2,,1440,7912,1927,,135,,,,,http://www.redfin.com/CA/Emerald-Hills/76-Springdale-Way-94062/home/1886688,,,N,Y,37.4728363,-122.2711155
PAST SALE,April-5-2012,Single Family Residential,4 W SUMMIT Dr,Redwood City,CA,94062,898500,3,2,Redwood City,1270,12354,1948,2712,707,,Sold,,,http://www.redfin.com/CA/Emerald-Hills/4-W-Summit-Dr-94062/home/1434690,MLSListings,ML81207812,N,Y,37.4700386,-122.267006
PAST SALE,March-20-2013,Single Family Residential,811 CALIFORNIA Way,Redwood City,CA,94062,1550000,3,2.5,Redwood City,2100,7975,2006,2363,738,,Sold,,,http://www.redfin.com/CA/Emerald-Hills/811-California-Way-94062/home/1942982,MLSListings,ML81304696,N,Y,37.4584235,-122.2697531
PAST SALE,,Single Family Residential,50 W Summit Dr,Emerald Hills,CA,94062,937273,2,1,,1610,12600,1947,,582,,,,,http://www.redfin.com/CA/Emerald-Hills/50-W-Summit-Dr-94062/home/1258531,,,N,Y,37.4690527,-122.2718355
PAST SALE,,Single Family Residential,13080 Skyline Blvd,Redwood City,CA,94062,225000,1,2,,1600,50530,1975,,141,,,,,http://www.redfin.com/CA/Redwood-City/13080-Skyline-Blvd-94062/home/874228,,,N,Y,37.4514378,-122.3398643
PAST SALE,,Single Family Residential,723 Hillcrest Way,Redwood City,CA,94062,,3,3,,2209,7488,1985,,,,Sold,,,http://www.redfin.com/CA/Emerald-Hills/723-Hillcrest-Way-94062/home/1479432,MLSListings,,N,Y,37.4630299,-122.2674712
PAST SALE,,Vacant Land,,,CA,,125000,,,,,7600,,,,,,,,http://www.redfin.com/CA/Unknown/Unknown-Unknown/home/161294909,,,N,Y,37.462719,-122.268271
PAST SALE,,Single Family Residential,521 W Rocky Way,Woodside,CA,94062,600000,3,2,,1830,89734,1948,,328,,,,,http://www.redfin.com/CA/Woodside/521-W-Rocky-Way-94062/home/1556656,,,N,Y,37.4590516,-122.2797218
PAST SALE,March-20-2015,Single Family Residential,1012 Wilmington Way,REDWOOD CITY,CA,94062,3300000,4,4.5,REDWOOD CITY,3904,15900,2015,1633,845,,Sold,,,http://www.redfin.com/CA/Emerald-Hills/1012-Wilmington-Way-94062/home/878128,MLSListings,ML81450593,N,Y,37.4568186,-122.2658097
PAST SALE,,Single Family Residential,914 Wilmington Way,Emerald Hills,CA,94062,2125000,5,5,,4260,13318,2011,,499,,,,,http://www.redfin.com/CA/Emerald-Hills/914-Wilmington-Way-94062/home/44621115,,,N,Y,37.4561867,-122.2670658
PAST SALE,,Single Family Residential,1054 Wilmington Way,Emerald Hills,CA,94062,385000,3,2,,2040,6900,1939,,189,,,,,http://www.redfin.com/CA/Emerald-Hills/1054-Wilmington-Way-94062/home/2046738,,,N,Y,37.4550016,-122.2629295
PAST SALE,,Single Family Residential,47 W Summit Dr,Emerald Hills,CA,94062,33000,4,3,,1790,8480,1947,,18,,,,,http://www.redfin.com/CA/Emerald-Hills/47-W-Summit-Dr-94062/home/1726278,,,N,Y,37.4688105,-122.2715254
PAST SALE,,Single Family Residential,519 Lakeview Way,Emerald Hills,CA,94062,317500,3,3,,2910,23700,1986,,109,,,,,http://www.redfin.com/CA/Emerald-Hills/519-Lakeview-Way-94062/home/832118,,,N,Y,37.469338,-122.2670946
PAST SALE,,Single Family Residential,630 VISTA Dr,Redwood City,CA,94062,,2,1,,630,4750,1924,,,,Sold,,,http://www.redfin.com/CA/Emerald-Hills/630-Vista-Dr-94062/home/2005886,MLSListings,,N,Y,37.466825,-122.260747
PAST SALE,,Single Family Residential,3835 Woodland Way,Emerald Hills,CA,94062,54000,3,2,,1190,8892,1968,,45,,,,,http://www.redfin.com/CA/Emerald-Hills/3835-Woodland-Way-94062/home/1984029,,,N,Y,37.4625324,-122.2620433
PAST SALE,September-22-2016,Single Family Residential,665 Handley Trl,REDWOOD CITY,CA,94062,1275000,3,2,REDWOOD CITY,1460,5667,1995,1081,873,,Sold,,,http://www.redfin.com/CA/Emerald-Hills/665-Handley-Trl-94062/home/1592406,MLSListings,ML81589710,N,Y,37.4658047,-122.2690323
PAST SALE,,Single Family Residential,510 Oak Park Way,Emerald Hills,CA,94062,182500,5,5,,4070,18865,1995,,45,,,,,http://www.redfin.com/CA/Emerald-Hills/510-Oak-Park-Way-94062/home/1753855,,,N,Y,37.4622673,-122.2739622
PAST SALE,,Single Family Residential,846 Bayview Way,Redwood City,CA,94062,42300,3,3,,2730,6262,1970,,15,,,,,http://www.redfin.com/CA/Redwood-City/846-Bayview-Way-94062/home/1793773,,,N,Y,37.4582196,-122.2640373
PAST SALE,June-21-2018,Single Family Residential,151 Springdale Way,REDWOOD CITY,CA,94062,2970000,4,5.5,REDWOOD CITY,3828,29557,1927,444,776,,Sold,,,http://www.redfin.com/CA/Emerald-Hills/151-Springdale-Way-94062/home/2048751,MLSListings,ML81704149,N,Y,37.4725524,-122.2731204
PAST SALE,July-16-2018,Single Family Residential,3 Summit Ct,REDWOOD CITY,CA,94062,1800000,2,1,REDWOOD CITY,1707,10125,1948,419,1054,,Sold,,,http://www.redfin.com/CA/Emerald-Hills/3-Summit-Ct-94062/home/1942452,MLSListings,ML81708248,N,Y,37.4695326,-122.2689112
PAST SALE,October-29-2018,Single Family Residential,3640 Oak Knoll Dr,REDWOOD CITY,CA,94062,2600000,3,2.5,REDWOOD CITY,2300,8500,2018,314,1130,,Sold,,,http://www.redfin.com/CA/Emerald-Hills/3640-Oak-Knoll-Dr-94062/home/1881961,MLSListings,ML81717654,N,Y,37.464375,-122.2643475
PAST SALE,,Single Family Residential,803 BAYVIEW Way,Redwood City,CA,94062,,3,2,,2360,8550,1985,,,,Sold,,,http://www.redfin.com/CA/Emerald-Hills/803-Bayview-Way-94062/home/1959341,MLSListings,,N,Y,37.46006,-122.2653666
PAST SALE,,Single Family Residential,12354 Skyline Blvd,Redwood City,CA,94062,480000,4,4,,2640,130680,1973,,182,,,,,http://www.redfin.com/CA/Redwood-City/12354-Skyline-Blvd-94062/home/1660828,,,N,Y,37.4666575,-122.3489009
PAST SALE,,Multi-Family (2-4 Unit),3045 MIDDLEFIELD Rd,Redwood City,CA,94063,,,,,,,,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/3045-Middlefield-Rd-94063/home/113842910,MLSListings,,N,Y,37.4736927,-122.2063304
PAST SALE,November-21-2017,Single Family Residential,107 Northumberland Ave,REDWOOD CITY,CA,94063,700000,2,1,REDWOOD CITY,720,2775,1954,656,972,,Sold,,,http://www.redfin.com/CA/Redwood-City/107-Northumberland-Ave-94063/home/2009265,MLSListings,ML81676278,N,Y,37.4743051,-122.216161
PAST SALE,,Townhouse,634 LEAHY St,Redwood City,CA,94061,,3,3,,1900,1944,1967,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/634-Leahy-St-94061/home/843658,MLSListings,,N,Y,37.4701449,-122.2163937
PAST SALE,,Single Family Residential,141 Columbia Ave,Redwood City,CA,94063,26000,4,2,,1450,6000,1939,,18,,,,,http://www.redfin.com/CA/Redwood-City/141-Columbia-Ave-94063/home/1315901,,,N,Y,37.4697572,-122.2081924
PAST SALE,,Single Family Residential,285 E OAKWOOD Blvd,Redwood City,CA,94061,,3,2,,1840,7150,1964,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/285-E-Oakwood-Blvd-94061/home/1258793,MLSListings,,N,Y,37.4685742,-122.2163272
PAST SALE,June-9-2017,Single Family Residential,412 2nd Ave,REDWOOD CITY,CA,94063,718800,2,1,REDWOOD CITY,820,6000,1952,821,877,,Sold,,,http://www.redfin.com/CA/Redwood-City/412-Second-Ave-94063/home/1845204,MLSListings,ML81652391,N,Y,37.4742025,-122.206408
PAST SALE,September-14-2017,Condo/Co-op,601 Leahy St #308,REDWOOD CITY,CA,94061,737614,3,2,REDWOOD CITY,1555,32319,1975,724,474,425,Sold,,,http://www.redfin.com/CA/Redwood-City/601-Leahy-St-94061/unit-308/home/1612103,MLSListings,ML81649631,N,Y,37.470563,-122.2161973
PAST SALE,,Single Family Residential,2764 Marlborough Ave,Redwood City,CA,94063,69000,2,1,,1300,5250,1939,,53,,,,,http://www.redfin.com/CA/Redwood-City/2764-Marlborough-Ave-94063/home/2014779,,,N,Y,37.4722059,-122.2135566
PAST SALE,,Single Family Residential,358 E Oakwood Blvd,Redwood City,CA,94061,260000,2,1,,1550,9434,1952,,168,,,,,http://www.redfin.com/CA/Redwood-City/358-E-Oakwood-Blvd-94061/home/1071588,,,N,Y,37.4675232,-122.2153519
PAST SALE,,Single Family Residential,465 Quartz St,Redwood City,CA,94062,34000,2,2,,980,10880,1939,,35,,,,,http://www.redfin.com/CA/Redwood-City/465-Quartz-St-94062/home/1574870,,,N,Y,37.4746755,-122.2440517
PAST SALE,December-4-2017,Single Family Residential,761 Bain Pl,REDWOOD CITY,CA,94062,3200000,4,4,REDWOOD CITY,4000,10000,2017,643,800,,Sold,,,http://www.redfin.com/CA/Redwood-City/761-Bain-Pl-94062/home/109581426,MLSListings,ML81679989,N,Y,37.4696868,-122.2559788
PAST SALE,,Townhouse,12 PILOT Cir,Redwood Shores,CA,94065,,3,3,,1610,,1995,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/12-Pilot-Cir-94065/home/993561,MLSListings,,N,Y,37.5434358,-122.2395053
PAST SALE,August-26-2014,Single Family Residential,355 TOPAZ St,Redwood City,CA,94062,1100000,3,1.5,Redwood City,1910,7875,1952,1839,576,,Sold,,,http://www.redfin.com/CA/Redwood-City/355-Topaz-St-94062/home/832959,MLSListings,ML81426119,N,Y,37.4730698,-122.2482175
PAST SALE,,Single Family Residential,923 Glennan Dr,Redwood City,CA,94061,1203000,3,2.5,,1980,6630,1956,,608,,,,,http://www.redfin.com/CA/Redwood-City/923-Glennan-Dr-94061/home/1397511,,,N,Y,37.4595146,-122.2522946
PAST SALE,May-31-2018,Single Family Residential,10691 La Honda Rd,WOODSIDE,CA,94062,2000000,6,4.5,WOODSIDE,4328,65340,1999,465,462,,Sold,,,http://www.redfin.com/CA/Redwood-City/10691-La-Honda-Rd-94062/home/1701165,MLSListings,ML81692764,N,Y,37.340521,-122.271299
PAST SALE,,Single Family Residential,1245 Foothill St,Redwood City,CA,94061,218000,3,2,,1730,6490,1951,,126,,,,,http://www.redfin.com/CA/Redwood-City/1245-Foothill-St-94061/home/2053459,,,N,Y,37.4590659,-122.2457801
PAST SALE,August-6-2015,Single Family Residential,407 Alameda de las Pulgas,REDWOOD CITY,CA,94062,1082250,2,1,REDWOOD CITY,830,6150,1940,1494,1304,,Sold,,,http://www.redfin.com/CA/Redwood-City/407-Alameda-de-las-Pulgas-94062/home/1823626,MLSListings,ML81484735,N,Y,37.472125,-122.249691
PAST SALE,,Other,2468 La Honda Rd,La Honda,CA,94020,48000,1,1,,905,36600,1930,,53,,,,,http://www.redfin.com/CA/La-Honda/2468-La-Honda-Rd-94020/home/51671636,,,N,Y,37.367489,-122.262933
PAST SALE,,Single Family Residential,210 POSEIDON Ln,Redwood Shores,CA,94065,,3,3,,1520,2829,1998,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/210-Poseidon-Ln-94065/home/944079,MLSListings,,N,Y,37.546976,-122.2405062
PAST SALE,,Unknown,26 Bremerton Cir,Redwood City,CA,94065,703000,,,,,,,,,,,,,http://www.redfin.com/CA/Redwood-City/26-Bremerton-Cir-94065/home/28936515,,,N,Y,37.5437422,-122.2447908
PAST SALE,,Single Family Residential,273 Third Ave,Redwood City,CA,94063,381000,2,1,,990,6000,1936,,385,,,,,http://www.redfin.com/CA/Redwood-City/273-Third-Ave-94063/home/1162373,,,N,Y,37.4720649,-122.2071284
PAST SALE,,Multi-Family (2-4 Unit),2732 Marlborough Ave,Redwood City,CA,94063,46000,6,4,,,7875,1949,,,,,,,http://www.redfin.com/CA/Redwood-City/2732-Marlborough-Ave-94063/home/1816048,,,N,Y,37.4724549,-122.214064
PAST SALE,,Single Family Residential,595 RUBY St,Redwood City,CA,94062,,2,1,,1140,5640,1951,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/595-Ruby-St-94062/home/1591796,MLSListings,,N,Y,37.4714859,-122.2433426
PAST SALE,,Single Family Residential,2837 Blenheim Ave,Redwood City,CA,94063,120000,3,2,,950,2625,1954,,126,,,,,http://www.redfin.com/CA/Redwood-City/2837-Blenheim-Ave-94063/home/822513,,,N,Y,37.4708885,-122.2122266
PAST SALE,,Multi-Family (5+ Unit),166 DUMBARTON Ave,Redwood City,CA,94063,,6,6,,,5500,1965,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/166-Dumbarton-Ave-94063/home/822490,MLSListings,,N,Y,37.47235,-122.211606
PAST SALE,November-15-2013,Single Family Residential,101 COLUMBIA Ave,Redwood City,CA,94063,770000,2,2,Redwood City,1320,6000,1940,2123,583,,Sold,,,http://www.redfin.com/CA/Redwood-City/101-Columbia-Ave-94063/home/1836764,MLSListings,ML81338265,N,Y,37.4694382,-122.2085027
PAST SALE,,Single Family Residential,146 Dexter Ave,Redwood City,CA,94063,199500,2,1,,900,6000,1940,,222,,,,,http://www.redfin.com/CA/Redwood-City/146-Dexter-Ave-94063/home/1173630,,,N,Y,37.4701255,-122.2084584
PAST SALE,,Townhouse,308 DUMBARTON Ave #3,Redwood City,CA,94063,,2,2,,1496,,1982,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/308-Dumbarton-Ave-94063/unit-3/home/1689193,MLSListings,,N,Y,37.4742238,-122.2097359
PAST SALE,,Single Family Residential,2747 Devonshire Ave,Redwood City,CA,94063,85000,3,2,,1270,3600,1926,,67,,,,,http://www.redfin.com/CA/Redwood-City/2747-Devonshire-Ave-94063/home/1942375,,,N,Y,37.4733035,-122.2130246
PAST SALE,,Single Family Residential,46 BERKSHIRE Ave,Redwood City,CA,94063,,2,1,,960,5650,1948,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/46-Berkshire-Ave-94063/home/1726187,MLSListings,,N,Y,37.4699798,-122.2110297
PAST SALE,,Single Family Residential,1 Yarnall Pl,Redwood City,CA,94063,24000,3,2,,1410,6175,1947,,17,,,,,http://www.redfin.com/CA/Redwood-City/1-Yarnall-Pl-94063/home/1249396,,,N,Y,37.4843584,-122.1915663
PAST SALE,,Single Family Residential,7 Friendly Ct,Redwood City,CA,94063,269000,,,,,6800,,,,,,,,http://www.redfin.com/CA/Redwood-City/7-Friendly-Ct-94063/home/1909272,,,N,Y,37.4833404,-122.1891276
PAST SALE,,Multi-Family (2-4 Unit),1042 Haven Ave,Redwood City,CA,94063,200000,4,2,,,10000,1953,,,,,,,http://www.redfin.com/CA/Redwood-City/1042-Haven-Ave-94063/home/817229,,,N,Y,37.482832,-122.190092
PAST SALE,,Multi-Family (2-4 Unit),960 Rose Ave,Redwood City,CA,94063,122000,4,2,,,5150,1961,,,,,,,http://www.redfin.com/CA/Redwood-City/960-Rose-Ave-94063/home/1699894,,,N,Y,37.4801779,-122.1899257
PAST SALE,,Multi-Family (2-4 Unit),1025 17th Ave,Redwood City,CA,94063,247500,4,2,,,6000,1958,,,,,,,http://www.redfin.com/CA/Redwood-City/1025-17th-Ave-94063/home/819867,,,N,Y,37.4794023,-122.1877973
PAST SALE,March-3-2015,Multi-Family (2-4 Unit),3469 Hoover St,REDWOOD CITY,CA,94063,880000,4,2,REDWOOD CITY,1644,6000,1953,1650,535,,Sold,,,http://www.redfin.com/CA/Redwood-City/3469-Hoover-St-94063/home/1742074,MLSListings,ML81446801,N,Y,37.484881,-122.1910786
PAST SALE,,Multi-Family (2-4 Unit),1011 16TH Ave,Redwood City,CA,94063,,4,2,,,8514,1953,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/1011-16th-Ave-94063/home/819130,MLSListings,,N,Y,37.4817951,-122.1879304
PAST SALE,,Single Family Residential,3611 Page St,Redwood City,CA,94063,626000,6,3,,,7400,1947,,,,,,,http://www.redfin.com/CA/Redwood-City/3611-Page-St-94063/home/819134,,,N,Y,37.481387,-122.187899
PAST SALE,,Condo/Co-op,3452 Rolison Rd,Redwood City,CA,94063,155000,3,1,,1110,,2003,,140,,,,,http://www.redfin.com/CA/Redwood-City/3452-Rolison-Rd-94063/home/1664374,,,N,Y,37.48532,-122.191563
PAST SALE,,Condo/Co-op,3448 Rolison Rd,Redwood City,CA,94063,155000,3,1,,1080,,2003,,144,,,,,http://www.redfin.com/CA/Redwood-City/3448-Rolison-Rd-94063/home/1033818,,,N,Y,37.485324,-122.191724
PAST SALE,,Multi-Family (2-4 Unit),955 Haven Ave,Redwood City,CA,94063,500000,6,4,,,6435,1964,,,,,,,http://www.redfin.com/CA/Redwood-City/955-Haven-Ave-94063/home/1649522,,,N,Y,37.4804578,-122.1913446
PAST SALE,,Single Family Residential,1066 Fifteenth Ave,Redwood City,CA,94063,120000,,,,,7038,,,,,,,,http://www.redfin.com/CA/Redwood-City/1066-Fifteenth-Ave-94063/home/1406776,,,N,Y,37.4830035,-122.1880191
PAST SALE,,Single Family Residential,3504 PAGE St,Redwood City,CA,94063,,3,2,,1350,7100,1947,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/3504-Page-St-94063/home/1534486,MLSListings,,N,Y,37.4812515,-122.1904578
PAST SALE,,Multi-Family (2-4 Unit),3610 Page St,Redwood City,CA,94063,190000,4,2,,,6000,1960,,,,,,,http://www.redfin.com/CA/Redwood-City/3610-Page-St-94063/home/818210,,,N,Y,37.4809042,-122.1881521
PAST SALE,,Single Family Residential,3639 FLORENCE St,Redwood City,CA,94063,,3,2,,1560,6180,1948,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/3639-Florence-St-94063/home/1111019,MLSListings,,N,Y,37.4789036,-122.1883294
PAST SALE,,Single Family Residential,24 SAINT MARYS Pl,Redwood City,CA,94063,,3,2,,1610,8500,1948,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/24-St-Marys-Pl-94063/home/1388455,MLSListings,,N,Y,37.4794427,-122.1882186
PAST SALE,,Single Family Residential,14 Yarnall Pl,Redwood City,CA,94063,175000,3,2,,1580,7000,1974,,111,,,,,http://www.redfin.com/CA/Redwood-City/14-Yarnall-Pl-94063/home/826019,,,N,Y,37.4826065,-122.191788
PAST SALE,,Single Family Residential,3475 Bay Rd,Redwood City,CA,94063,615000,3,1,,920,7200,1950,,668,,,,,http://www.redfin.com/CA/Redwood-City/3475-Bay-Rd-94063/home/826270,,,N,Y,37.4793063,-122.192054
PAST SALE,,Single Family Residential,3540 Spring St,Redwood City,CA,94063,158000,2,1,,940,6000,1948,,168,,,,,http://www.redfin.com/CA/Redwood-City/3540-Spring-St-94063/home/817971,,,N,Y,37.4780635,-122.1907238
PAST SALE,,Single Family Residential,911 MARSH Rd,Menlo Park,CA,94025,,3,1,,1070,5000,1950,,,,Sold,,,http://www.redfin.com/CA/Menlo-Park/911-Marsh-Rd-94025/home/2002166,MLSListings,,N,Y,37.4772145,-122.1868662
PAST SALE,,Single Family Residential,879 Fourteenth Ave,Menlo Park,CA,94025,64000,3,2,,,8800,1950,,,,,,,http://www.redfin.com/CA/Menlo-Park/879-Fourteenth-Ave-94025/home/1741989,,,N,Y,37.47752,-122.1888172
PAST SALE,,Single Family Residential,1081 10TH Ave,Redwood City,CA,94063,,3,3,,1587,8255,1940,,,,Sold,,,http://www.redfin.com/CA/Redwood-City/1081-Tenth-Ave-94063/home/2034309,MLSListings,,N,Y,37.4840963,-122.1926748
PAST SALE,September-12-2013,Multi-Family (2-4 Unit),3472 MICHAEL Dr,Redwood City,CA,94063,650000,4,2,Redwood City,2378,6700,1963,2187,273,,Sold,,,http://www.redfin.com/CA/Redwood-City/3472-Michael-Dr-94063/home/1984009,MLSListings,ML81330751,N,Y,37.4798828,-122.1919432
PAST SALE,,Single Family Residential,3408 Page St,Redwood City,CA,94063,70000,3,2,,1410,5000,1946,,50,,,,,http://www.redfin.com/CA/Redwood-City/3408-Page-St-94063/home/1850397,,,N,Y,37.4815269,-122.1926304
PAST SALE,,Single Family Residential,1045 16th Ave,Redwood City,CA,94063,245000,3,2,,1570,6175,1948,,156,,,,,http://www.redfin.com/CA/Redwood-City/1045-16th-Ave-94063/home/1285238,,,N,Y,37.4831562,-122.1873318
PAST SALE,,Single Family Residential,1010 16th Ave,Redwood City,CA,94063,172000,2,1,,1110,6200,1948,,155,,,,,http://www.redfin.com/CA/Redwood-City/1010-16th-Ave-94063/home/819138,,,N,Y,37.4815825,-122.1873983
PAST SALE,,Single Family Residential,3461 Hoover St,Redwood City,CA,94063,154500,3,1,,900,6000,1940,,172,,,,,http://www.redfin.com/CA/Redwood-City/3461-Hoover-St-94063/home/1026799,,,N,Y,37.4848854,-122.1914333
